"GEO_ID","NAME","B06009_001E","B06009_001M","B06009_002E","B06009_002M","B06009_003E","B06009_003M","B06009_004E","B06009_004M","B06009_005E","B06009_005M","B06009_006E","B06009_006M","B06009_007E","B06009_007M","B06009_008E","B06009_008M","B06009_009E","B06009_009M","B06009_010E","B06009_010M","B06009_011E","B06009_011M","B06009_012E","B06009_012M","B06009_013E","B06009_013M","B06009_014E","B06009_014M","B06009_015E","B06009_015M","B06009_016E","B06009_016M","B06009_017E","B06009_017M","B06009_018E","B06009_018M","B06009_019E","B06009_019M","B06009_020E","B06009_020M","B06009_021E","B06009_021M","B06009_022E","B06009_022M","B06009_023E","B06009_023M","B06009_024E","B06009_024M","B06009_025E","B06009_025M","B06009_026E","B06009_026M","B06009_027E","B06009_027M","B06009_028E","B06009_028M","B06009_029E","B06009_029M","B06009_030E","B06009_030M",
"0500000US51087","Henrico County, Virginia","235415","471","16053","2744","47704","3677","58443","3799","64451","4199","48764","3169","111843","4623","6839","1585","29882","2941","30648","3251","29526","3287","14948","2139","80911","3939","3193","1008","11490","1965","20018","2627","24462","2420","21748","2558","3782","1153","246","311","972","627","665","366","1403","617","496","392","38879","3176","5775","1624","5360","1710","7112","1675","9060","1710","11572","1831",
"0500000US51095","James City County, Virginia","59692","895","3451","1142","10701","1962","15078","1679","15411","1892","15051","1760","17345","1951","1269","614","4443","1400","5187","1216","3961","992","2485","695","35510","2042","1127","514","5478","1517","7776","1405","9964","1604","11165","1323","1886","720","173","251","218","335","732","463","292","216","471","276","4951","1479","882","643","562","404","1383","635","1194","758","930","482",
"0500000US51107","Loudoun County, Virginia","282964","501","13804","2452","34024","3106","52235","3189","102873","4750","80028","4605","41224","3457","617","296","6688","1248","10358","1667","15385","2221","8176","1281","128099","5239","1560","647","13367","2100","24153","2463","51989","3348","37030","3366","9078","2130","217","283","620","437","1222","504","3599","1094","3420","1415","104563","5026","11410","2300","13349","2092","16502","2688","31900","3492","31402","2831",
"0500000US51121","Montgomery County, Virginia","54183","674","2109","689","13200","1907","11964","1579","12006","1154","14904","1691","27847","2208","1594","566","9591","1644","7292","1449","5203","996","4167","1102","19786","2093","239","226","2661","864","3967","1060","5448","1023","7471","1204","500","352","0","214","0","214","185","221","82","141","233","229","6050","1313","276","231","948","499","520","400","1273","540","3033","880",
"0500000US51153","Prince William County, Virginia","314332","133","30176","3935","66117","4578","80037","5166","80758","4625","57244","3461","60655","4270","2783","789","15793","2545","19014","3019","14469","1893","8596","1406","135810","5232","3122","1047","21379","2305","38801","3287","38917","3395","33591","2795","13216","2745","436","371","3067","1294","2242","840","4719","1646","2752","923","104651","4813","23835","3683","25878","3251","19980","2638","22653","2956","12305","1933",
"0500000US51161","Roanoke County, Virginia","70151","827","6181","1696","19695","2662","18856","2065","15700","2224","9719","1560","38951","2375","3832","1485","13028","2241","11168","1618","7137","1651","3786","1064","24368","2193","817","397","5688","1343","6652","1366","6544","1361","4667","1123","654","446","0","214","0","214","159","241","261","232","234","214","6178","1240","1532","838","979","547","877","511","1758","958","1032","523",
"0500000US51165","Rockingham County, Virginia","58777","1048","7407","1478","21275","1918","13180","1755","9646","1750","7269","1349","35264","1739","4034","948","15169","1842","7578","1340","5775","1327","2708","699","18564","1847","1984","867","5042","1221","4574","1126","3263","834","3701","910","1430","880","303","240","342","264","485","402","181","145","119","197","3519","998","1086","520","722","421","543","451","427","365","741","553",
"0500000US51177","Spotsylvania County, Virginia","98872","957","10416","1886","28579","2714","26441","2690","19735","2174","13701","1901","37184","2545","3768","1032","13172","1992","11231","2038","6509","1363","2504","658","45690","2649","1897","642","11898","1636","12981","1755","10132","1545","8782","1530","2284","1024","179","201","154","128","519","368","963","560","469","338","13714","2077","4572","1310","3355","963","1710","624","2131","679","1946","1023",
"0500000US51179","Stafford County, Virginia","105357","870","8452","1891","22228","2578","28140","2637","25896","2674","20641","2511","25473","2730","1678","687","6886","1463","7138","1616","6693","1620","3078","1005","55220","3125","1767","729","9344","1957","15989","2223","14755","2135","13365","2020","2886","1138","100","126","1036","511","379","266","972","690","399","330","21778","2717","4907","1751","4962","1643","4634","1489","3476","984","3799","1247",
"0500000US51199","York County, Virginia","48208","1075","2547","1007","8446","1335","13111","1820","13880","2074","10224","1814","13139","1883","545","420","3936","1173","3423","940","3712","1120","1523","637","26022","2159","811","438","4052","1006","7751","1373","7006","1442","6402","1484","2408","1135","0","214","84","136","190","222","1885","1210","249","242","6639","1383","1191","859","374","368","1747","867","1277","696","2050","746",
"0500000US51510","Alexandria city, Virginia","118226","1095","6337","1698","11468","1996","17765","1975","40056","2868","42600","2723","16341","2326","1483","716","2190","927","3040","815","5370","1297","4258","1017","66020","3019","599","439","3979","1221","7699","1286","23265","2464","30478","2439","2541","700","0","214","127","170","297","329","985","434","1132","446","33324","3026","4255","1559","5172","1469","6729","1458","10436","2073","6732","1336",
"0500000US51550","Chesapeake city, Virginia","172265","742","12248","2288","43381","3118","56418","3920","35115","3213","25103","2557","74137","4088","4513","1102","21898","2171","26384","3034","13159","1877","8183","1785","82427","4028","5491","1858","17677","2103","26486","2938","18415","2423","14358","1858","4357","1339","64","98","877","744","1780","947","890","456","746","724","11344","1794","2180","1035","2929","991","1768","783","2651","865","1816","822",
"0500000US51650","Hampton city, Virginia","93098","966","5916","1487","24668","2346","34582","2795","16872","2612","11060","1872","42804","2999","3056","1194","12053","1868","14645","2218","7522","1694","5528","1421","40115","3139","1967","757","11174","1748","16498","2681","6392","1298","4084","1167","3221","1315","175","302","406","368","1593","902","730","557","317","319","6958","1979","718","400","1035","502","1846","1020","2228","1007","1131","718",
"0500000US51680","Lynchburg city, Virginia","42958","905","4169","983","9700","1534","13308","1419","9767","1386","6014","1142","23663","1541","2980","830","6620","1327","8191","1282","4038","1007","1834","569","17126","1492","803","517","2931","976","4326","912","5229","987","3837","894","389","207","0","214","40","73","250","225","53","68","46","77","1780","714","386","283","109","118","541","500","447","333","297","179",
"0500000US51700","Newport News city, Virginia","120011","873","10689","1839","38046","3383","37213","3347","19627","2302","14436","2150","50140","3676","4654","1293","16438","2518","16643","2164","7287","1618","5118","1330","52661","3926","3001","928","15736","2404","16994","2789","9649","1687","7281","1601","4059","1112","207","265","1389","583","1438","650","794","556","231","245","13151","1882","2827","901","4483","1538","2138","774","1897","612","1806","742",
"0500000US51710","Norfolk city, Virginia","150042","374","12566","2421","38599","3384","50656","3484","27759","2770","20462","2038","66467","3361","7474","1718","19512","2330","23192","2994","10800","2096","5489","1021","67776","3712","3310","1011","16453","2723","23241","2759","12344","1738","12428","1641","2599","720","158","152","379","358","750","420","781","366","531","358","13200","1592","1624","668","2255","717","3473","1055","3834","954","2014","745",
"0500000US51740","Portsmouth city, Virginia","62986","1458","9102","1806","19870","2359","19862","2657","9496","1569","4656","924","37853","2407","6871","1683","13306","1983","10540","1850","4834","1224","2302","704","22216","2846","1609","622","5855","1296","8734","2271","4074","1039","1944","589","850","647","0","214","349","452","363","390","138","220","0","214","2067","698","622","362","360","342","225","197","450","308","410","388",
"0500000US51760","Richmond city, Virginia","159331","1159","14282","2018","34838","3025","37194","3615","44457","3112","28560","2767","86851","3975","7949","1519","22286","2243","23856","2788","21711","2620","11049","1766","59050","3848","2579","1200","9868","2146","12021","2252","19946","1941","14636","1741","3327","1089","367","421","422","358","499","415","1096","641","943","545","10103","1647","3387","1141","2262","923","818","485","1704","754","1932","544",
"0500000US51770","Roanoke city, Virginia","68025","1021","7257","1469","21291","2200","18666","1959","12758","1735","8053","1520","37207","2942","3734","1145","13892","1912","10925","1855","5728","1057","2928","761","23292","2875","784","476","6323","1809","6051","1319","6156","1264","3978","1159","368","331","0","214","0","214","120","150","214","261","34","57","7158","1580","2739","1027","1076","624","1570","1018","660","438","1113","646",
"0500000US51800","Suffolk city, Virginia","66740","779","5684","1136","16872","1843","22283","1991","13752","1806","8149","1190","33234","2387","3498","869","9639","1729","12187","1821","5242","1229","2668","750","29521","2432","1719","652","6592","1117","9068","1402","7547","1322","4595","938","1256","457","53","88","62","92","576","364","397","290","168","208","2729","794","414","341","579","458","452","213","566","382","718","507",
"0500000US51810","Virginia Beach city, Virginia","317266","98","18166","2395","71034","6101","100278","5522","75630","4582","52158","3844","103227","6082","7033","1632","31586","5026","29863","3204","21592","2700","13153","2259","166756","5988","5982","1508","31410","2970","56291","4230","45181","3513","27892","2546","8040","1615","1043","545","1049","588","3062","983","1113","452","1773","716","39243","3389","4108","1232","6989","1889","11062","2215","7744","1490","9340","1738",
"0500000US53005","Benton County, Washington","139189","676","16213","2636","34451","3096","42925","2969","27946","2884","17654","2427","58417","2763","3834","1327","15706","2085","19300","2017","13066","1969","6511","1441","58098","3419","3115","1215","14100","2156","19842","2443","13069","1848","7972","1537","1041","461","110","71","260","292","318","266","218","172","135","132","21633","2407","9154","2086","4385","1167","3465","1134","1593","599","3036","917",
"0500000US53007","Chelan County, Washington","56004","975","7458","1521","12242","1556","16464","1767","12910","1844","6930","1527","26901","2094","1221","600","7906","1432","9708","1426","5158","1220","2908","798","18735","2065","703","528","2752","722","5541","1138","6422","1419","3317","1131","821","492","0","214","61","103","185","225","524","424","51","89","9547","1337","5534","1394","1523","657","1030","606","806","495","654","444",
"0500000US53009","Clallam County, Washington","60977","376","3821","988","13607","1730","23394","1864","11321","1439","8834","1442","24489","1952","1901","790","7365","1270","9166","1355","3735","787","2322","675","32400","2194","1551","544","5812","1140","12887","1696","6478","1141","5672","1243","880","672","4","9","54","77","663","646","121","147","38","65","3208","875","365","245","376","234","678","307","987","585","802","432",
